core_name_norm,freq,judete_n,uats_n,sample_name,judete_list,table,full_name,gender,birth_year,death_year,era,profession,nationality,wikidata_qid,term,nature_type,category,subcategory,place_name,place_type,country,notes
belsugului,,,,,,name_categories,,,,,,,,,,,abstract,abundance,,,,
dorului,,,,,,name_categories,,,,,,,,,,,abstract,longing,,,,
doinei,,,,,,name_categories,,,,,,,,,,,abstract,folk_music,,,,
rapsodiei,,,,,,name_categories,,,,,,,,,,,abstract,music,,,,
melodiei,,,,,,name_categories,,,,,,,,,,,abstract,music,,,,
baladei,,,,,,name_categories,,,,,,,,,,,abstract,music,,,,
muncii,,,,,,name_categories,,,,,,,,,,,ideological,labor,,,,
energiei,,,,,,name_categories,,,,,,,,,,,abstract,energy,,,,
nordului,,,,,,name_categories,,,,,,,,,,,abstract,direction,,,,
sudului,,,,,,name_categories,,,,,,,,,,,abstract,direction,,,,
1 decembrie 1918,,,,,,name_categories,,,,,,,,,,,ideological,national_day,,,,
parcului,,,,,,name_categories,,,,,,,,,,,institutional,park,,,,
cimitirului,,,,,,name_categories,,,,,,,,,,,institutional,cemetery,,,,
gradinitei,,,,,,name_categories,,,,,,,,,,,institutional,kindergarten,,,,
postei,,,,,,name_categories,,,,,,,,,,,institutional,post_office,,,,
dispensarului,,,,,,name_categories,,,,,,,,,,,institutional,dispensary,,,,
spitalului,,,,,,name_categories,,,,,,,,,,,institutional,hospital,,,,
muzeului,,,,,,name_categories,,,,,,,,,,,institutional,museum,,,,
sportului,,,,,,name_categories,,,,,,,,,,,institutional,sport,,,,
strandului,,,,,,name_categories,,,,,,,,,,,institutional,pool,,,,
culturii,,,,,,name_categories,,,,,,,,,,,institutional,cultural,,,,
caminului,,,,,,name_categories,,,,,,,,,,,institutional,cultural_center,,,,
gradinilor,,,,,,name_categories,,,,,,,,,,,institutional,park,,,,
gradinii,,,,,,name_categories,,,,,,,,,,,institutional,park,,,,
serelor,,,,,,name_categories,,,,,,,,,,,trade,greenhouse,,,,
fabricii,,,,,,name_categories,,,,,,,,,,,trade,factory,,,,
uzinei,,,,,,name_categories,,,,,,,,,,,trade,factory,,,,
carierei,,,,,,name_categories,,,,,,,,,,,trade,quarry,,,,
industriei,,,,,,name_categories,,,,,,,,,,,trade,industry,,,,
minerilor,,,,,,name_categories,,,,,,,,,,,trade,mining,,,,
silozului,,,,,,name_categories,,,,,,,,,,,trade,silo,,,,
depozitelor,,,,,,name_categories,,,,,,,,,,,trade,warehouse,,,,
depozitului,,,,,,name_categories,,,,,,,,,,,trade,warehouse,,,,
sondei,,,,,,name_categories,,,,,,,,,,,trade,oil_well,,,,
oborului,,,,,,name_categories,,,,,,,,,,,trade,market,,,,
fermei,,,,,,name_categories,,,,,,,,,,,trade,farm,,,,
brutariei,,,,,,name_categories,,,,,,,,,,,trade,bakery,,,,
zootehniei,,,,,,name_categories,,,,,,,,,,,trade,farming,,,,
targului,,,,,,name_categories,,,,,,,,,,,trade,market,,,,
recoltei,,,,,,name_categories,,,,,,,,,,,trade,harvest,,,,
ogorului,,,,,,name_categories,,,,,,,,,,,trade,agriculture,,,,
agriculturii,,,,,,name_categories,,,,,,,,,,,institutional,agriculture,,,,
agricultori,,,,,,name_categories,,,,,,,,,,,occupational,farmers,,,,
agricultorilor,,,,,,name_categories,,,,,,,,,,,occupational,farmers,,,,
digului,,,,,,name_categories,,,,,,,,,,,infrastructure,embankment,,,,
barajului,,,,,,name_categories,,,,,,,,,,,infrastructure,dam,,,,
podului,,,,,,name_categories,,,,,,,,,,,infrastructure,bridge,,,,
canalului,,,,,,name_categories,,,,,,,,,,,infrastructure,canal,,,,
cantonului,,,,,,name_categories,,,,,,,,,,,infrastructure,railway,,,,
rampei,,,,,,name_categories,,,,,,,,,,,infrastructure,ramp,,,,
gradinarilor,,,,,,name_categories,,,,,,,,,,,occupational,gardeners,,,,
pescarilor,,,,,,name_categories,,,,,,,,,,,occupational,fishermen,,,,
fierarilor,,,,,,name_categories,,,,,,,,,,,trade,blacksmiths,,,,
olarilor,,,,,,name_categories,,,,,,,,,,,trade,potters,,,,
lautarilor,,,,,,name_categories,,,,,,,,,,,occupational,musicians,,,,
meseriasilor,,,,,,name_categories,,,,,,,,,,,occupational,craftsmen,,,,
constructorului,,,,,,name_categories,,,,,,,,,,,occupational,builder,,,,
constructorilor,,,,,,name_categories,,,,,,,,,,,occupational,builders,,,,
vanatorilor,,,,,,name_categories,,,,,,,,,,,occupational,hunters,,,,
vanatorului,,,,,,name_categories,,,,,,,,,,,occupational,hunter,,,,
pompierilor,,,,,,name_categories,,,,,,,,,,,institutional,firefighters,,,,
plugarilor,,,,,,name_categories,,,,,,,,,,,occupational,farmers,,,,
vanatori,,,,,,name_categories,,,,,,,,,,,occupational,hunters,,,,
pandurilor,,,,,,name_categories,,,,,,,,,,,commemorative,pandurs,,,,
panduri,,,,,,name_categories,,,,,,,,,,,commemorative,pandurs,,,,
dorobantilor,,,,,,name_categories,,,,,,,,,,,commemorative,dorobanti,,,,
dorobanti,,,,,,name_categories,,,,,,,,,,,commemorative,dorobanti,,,,
veteranilor,,,,,,name_categories,,,,,,,,,,,commemorative,veterans,,,,
aviatorilor,,,,,,name_categories,,,,,,,,,,,commemorative,aviators,,,,
dacilor,,,,,,name_categories,,,,,,,,,,,commemorative,dacians,,,,
motilor,,,,,,name_categories,,,,,,,,,,,commemorative,moti_people,,,,
venus,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
saturn,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
neptun,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
jupiter,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
mercur,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
uranus,,,,,,name_categories,,,,,,,,,,,mythology,roman_deity,,,,
dunarii,,,,,,place_refs,,,,,,,,,,,,,Dunărea,river,RO,
oltului,,,,,,place_refs,,,,,,,,,,,,,Olt,river,RO,
muresului,,,,,,place_refs,,,,,,,,,,,,,Mureș,river,RO,
jiului,,,,,,place_refs,,,,,,,,,,,,,Jiu,river,RO,
bistritei,,,,,,place_refs,,,,,,,,,,,,,Bistrița,river,RO,
siretului,,,,,,place_refs,,,,,,,,,,,,,Siret,river,RO,
prutului,,,,,,place_refs,,,,,,,,,,,,,Prut,river,RO,
ialomitei,,,,,,place_refs,,,,,,,,,,,,,Ialomița,river,RO,
argesului,,,,,,place_refs,,,,,,,,,,,,,Argeș,river,RO,
somesului,,,,,,place_refs,,,,,,,,,,,,,Someș,river,RO,
crisului,,,,,,place_refs,,,,,,,,,,,,,Criș,river,RO,
cernei,,,,,,place_refs,,,,,,,,,,,,,Cerna,river,RO,
barsei,,,,,,place_refs,,,,,,,,,,,,,Bârsa,river,RO,
milcov,,,,,,place_refs,,,,,,,,,,,,,Milcov,river,RO,
siret,,,,,,place_refs,,,,,,,,,,,,,Siret,river,RO,
mures,,,,,,place_refs,,,,,,,,,,,,,Mureș,river,RO,
lotrului,,,,,,place_refs,,,,,,,,,,,,,Lotru,river,RO,
ariesului,,,,,,place_refs,,,,,,,,,,,,,Arieș,river,RO,
carpati,,,,,,place_refs,,,,,,,,,,,,,Carpați,mountain_range,RO,
bucegi,,,,,,place_refs,,,,,,,,,,,,,Bucegi,mountain_range,RO,
caraiman,,,,,,place_refs,,,,,,,,,,,,,Caraiman,mountain_peak,RO,
parangului,,,,,,place_refs,,,,,,,,,,,,,Parâng,mountain,RO,
rodnei,,,,,,place_refs,,,,,,,,,,,,,Munții Rodnei,mountain,RO,
piatra craiului,,,,,,place_refs,,,,,,,,,,,,,Piatra Craiului,mountain,RO,
transilvaniei,,,,,,place_refs,,,,,,,,,,,,,Transilvania,region,RO,
ardealului,,,,,,place_refs,,,,,,,,,,,,,Ardeal,region,RO,
moldovei,,,,,,place_refs,,,,,,,,,,,,,Moldova,region,RO,
olteniei,,,,,,place_refs,,,,,,,,,,,,,Oltenia,region,RO,
munteniei,,,,,,place_refs,,,,,,,,,,,,,Muntenia,region,RO,
banatului,,,,,,place_refs,,,,,,,,,,,,,Banat,region,RO,
dobrogei,,,,,,place_refs,,,,,,,,,,,,,Dobrogea,region,RO,
maramures,,,,,,place_refs,,,,,,,,,,,,,Maramureș,region,RO,
zarandului,,,,,,place_refs,,,,,,,,,,,,,Zarand,region,RO,
dacia,,,,,,place_refs,,,,,,,,,,,,,Dacia,ancient_region,RO,
alba iulia,,,,,,place_refs,,,,,,,,,,,,,Alba Iulia,ro_city,RO,
bucuresti,,,,,,place_refs,,,,,,,,,,,,,București,ro_city,RO,
calarasi,,,,,,place_refs,,,,,,,,,,,,,Călărași,ro_city,RO,
fagaras,,,,,,place_refs,,,,,,,,,,,,,Făgăraș,ro_city,RO,
bicaz,,,,,,place_refs,,,,,,,,,,,,,Bicaz,ro_city,RO,
paltinis,,,,,,place_refs,,,,,,,,,,,,,Păltiniș,resort,RO,
paris,,,,,,place_refs,,,,,,,,,,,,,Paris,city,FR,
oituz,,,,,,place_refs,,,,,,,,,,,,,Oituz,battle_site,RO,
marasesti,,,,,,place_refs,,,,,,,,,,,,,Mărășești,battle_site,RO,
marasti,,,,,,place_refs,,,,,,,,,,,,,Mărăști,battle_site,RO,
calugareni,,,,,,place_refs,,,,,,,,,,,,,Călugăreni,battle_site,RO,
plevnei,,,,,,place_refs,,,,,,,,,,,,,Plevna,battle_site,BG,
grivitei,,,,,,place_refs,,,,,,,,,,,,,Grivița,battle_site,BG,
grivita,,,,,,place_refs,,,,,,,,,,,,,Grivița,battle_site,BG,
razboieni,,,,,,place_refs,,,,,,,,,,,,,Războieni,battle_site,RO,
bobalna,,,,,,place_refs,,,,,,,,,,,,,Bobâlna,battle_site,RO,
posada,,,,,,place_refs,,,,,,,,,,,,,Posada,battle_site,RO,
rovine,,,,,,place_refs,,,,,,,,,,,,,Rovine,battle_site,RO,
rahovei,,,,,,place_refs,,,,,,,,,,,,,Rahova,battle_site,BG,
smardan,,,,,,place_refs,,,,,,,,,,,,,Smârdan,battle_site,RO,
islaz,,,,,,place_refs,,,,,,,,,,,,,Islaz,ro_village,RO,
